DATE,DFF,DGS10,DGS3MO,DGS5
2005-03-01,2.6290322580645161,4.4977272727272727,2.7959090909090909,4.1654545454545455
2005-04-01,2.7850000000000000,4.3409523809523810,2.8366666666666667,3.9985714285714286
2005-05-01,3.0025806451612903,4.1442857142857143,2.9019047619047619,3.8528571428571429
2005-06-01,3.0356666666666667,3.9981818181818182,3.0363636363636364,3.7722727272727273
2005-07-01,3.2625806451612903,4.1775000000000000,3.2875000000000000,3.9790000000000000
2005-08-01,3.4996774193548387,4.2626086956521739,3.5182608695652174,4.1221739130434783
2005-09-01,3.6230000000000000,4.1990476190476190,3.4942857142857143,4.0061904761904762
2005-10-01,3.7793548387096774,4.4635000000000000,3.7925000000000000,4.3285000000000000
2005-11-01,3.9990000000000000,4.5350000000000000,3.9745000000000000,4.4525000000000000
2005-12-01,4.1570967741935484,4.4671428571428571,3.9709523809523810,4.3923809523809524
2006-01-01,4.2851612903225806,4.4160000000000000,4.3360000000000000,4.3455000000000000
2006-02-01,4.4914285714285714,4.5689473684210526,4.5394736842105263,4.5721052631578947
2006-03-01,4.5893548387096774,4.7239130434782609,4.6278260869565217,4.7160869565217391
2006-04-01,4.7903333333333333,4.9905263157894737,4.7215789473684211,4.9021052631578947
2006-05-01,4.9403225806451613,5.1100000000000000,4.8363636363636364,4.9977272727272727
2006-06-01,4.9910000000000000,5.1063636363636364,4.9177272727272727,5.0672727272727273
2006-07-01,5.2351612903225806,5.0875000000000000,5.0765000000000000,5.0400000000000000
2006-08-01,5.2464516129032258,4.8765217391304348,5.0904347826086957,4.8221739130434783
2006-09-01,5.2546666666666667,4.7190000000000000,4.9300000000000000,4.6675000000000000
2006-10-01,5.2451612903225806,4.7290476190476190,5.0461904761904762,4.6866666666666667
2006-11-01,5.2456666666666667,4.5952380952380952,5.0733333333333333,4.5823809523809524
2006-12-01,5.2380645161290323,4.5645000000000000,4.9730000000000000,4.5330000000000000
2007-01-01,5.2483870967741935,4.7595238095238095,5.1052380952380952,4.7528571428571429
2007-02-01,5.2589285714285714,4.7226315789473684,5.1631578947368421,4.7105263157894737
2007-03-01,5.2567741935483871,4.5645454545454545,5.0800000000000000,4.4809090909090909
2007-04-01,5.2496666666666667,4.6938095238095238,5.0066666666666667,4.5933333333333333
2007-05-01,5.2535483870967742,4.7463636363636364,4.8677272727272727,4.6672727272727273
2007-06-01,5.2540000000000000,5.1028571428571429,4.7419047619047619,5.0261904761904762
2007-07-01,5.2583870967741935,5.0042857142857143,4.9609523809523810,4.8847619047619048
2007-08-01,5.0222580645161290,4.6747826086956522,4.3169565217391304,4.4321739130434783
2007-09-01,4.9380000000000000,4.5215789473684211,3.9942105263157895,4.1989473684210526
2007-10-01,4.7554838709677419,4.5277272727272727,4.0027272727272727,4.1981818181818182
